,loss_list,val_acc_list,train_acc_list
0,43.4740281733745,50.475,57.8125
1,43.438951057553346,50.475,53.90625
2,43.41993453162631,50.75,58.59375
3,43.26653919171894,53.15,55.46875
4,43.152558005377124,57.125,60.15625
5,42.96101702527927,63.675,59.375
6,42.622563657145086,70.475,60.15625
7,42.257059932511154,72.375,59.375
8,41.902735635366184,73.225,57.8125
9,41.42895286702846,76.525,55.46875
