,loss_list,val_acc_list,train_acc_list
0,43.660582414937416,50.4,48.4375
1,44.22986396843687,50.4,50.78125
2,44.71574769534029,50.6,57.03125
3,42.39763323787134,68.25,75.0
4,34.58225933072846,87.925,90.625
5,27.849880217058914,90.275,88.28125
6,24.74254066913624,92.225,90.625
7,22.68425352347898,95.325,95.3125
8,21.308279163210777,95.725,95.3125
9,20.391173336104206,96.0,96.09375
