,loss_list,val_acc_list,train_acc_list
0,43.429606895192876,70.65,67.1875
1,40.97674842788493,68.65,56.25
2,38.96618729211689,69.675,71.09375
3,36.00621461633231,73.25,86.71875
4,30.573455266499675,81.275,89.84375
5,27.862943911867124,85.725,93.75
6,26.796746132059734,87.275,89.0625
7,26.143695435353603,87.55,92.1875
8,25.796382469078033,88.5,89.0625
9,25.55054272086294,89.5,91.40625
