,loss_list,val_acc_list,train_acc_list
0,43.666349797190726,50.375,47.65625
1,44.69989711316527,49.625,47.65625
2,44.04196741131997,50.375,47.65625
3,41.29404619434604,78.525,75.0
4,33.499759657694625,85.325,85.9375
5,27.976414675167494,88.475,86.71875
6,24.868192090917383,90.15,89.0625
7,23.102183388802715,91.325,92.96875
8,21.936690351504094,92.55,86.71875
9,21.08616707168223,93.325,91.40625
