,loss_list,val_acc_list,train_acc_list
0,43.52431687174721,52.25,53.125
1,42.619610635409565,68.525,61.71875
2,40.659903649183065,69.15,64.84375
3,39.28606063564164,69.025,68.75
4,38.50282019798956,68.775,73.4375
5,37.902356110317385,69.325,75.0
6,37.43447004728575,69.55,74.21875
7,37.03484206707454,70.65,67.1875
8,36.58757438670978,71.825,73.4375
9,36.291040649695866,72.65,74.21875
