,loss_list,val_acc_list,train_acc_list
0,43.54946315918105,49.125,51.5625
1,43.02684452779286,57.5,64.0625
2,41.158687285136594,68.975,68.75
3,39.766020425347286,69.25,67.1875
4,38.80406138099747,71.475,69.53125
5,37.64604960454106,72.375,68.75
6,36.43795485280922,74.575,75.78125
7,35.82814464847202,75.15,78.125
8,35.578284718523335,75.3,78.125
9,35.392206641468114,75.5,70.3125
