,loss_list,val_acc_list,train_acc_list
0,43.54138479444369,49.675,53.125
1,42.910184598543864,58.95,69.53125
2,40.83573603953208,72.475,74.21875
3,38.654282359833516,74.55,75.0
4,37.2046273235108,74.8,73.4375
5,36.37541208549698,75.375,78.90625
6,35.9826671589413,75.45,72.65625
7,35.6971868731606,75.5,78.125
8,35.46549434731996,75.475,72.65625
9,35.334167865724545,75.425,72.65625
