,loss_list,val_acc_list,train_acc_list
0,43.39982921823407,58.95,58.59375
1,41.9663325768071,69.75,66.40625
2,40.18131655883736,69.65,60.15625
3,38.99068565002048,69.675,64.84375
4,38.13884988326264,70.575,71.09375
5,37.41254313259332,71.275,75.0
6,36.85575898956609,71.475,74.21875
7,36.529452049388276,71.825,67.96875
8,36.25684519821648,72.1,71.09375
9,36.107550935824115,72.3,70.3125
